year,ID,recruit,Count of Year,sum_n of eggs,mean_n of eggs,SD_ n of eggs,mean_length,SD_length,mean_width,SD_width,mass,energy
1996,1996G034,First time,6,666,111,25.60469,102.1167,0.365605,80,0.407022,114.3890273,108996.45
1996,1996G035,First time,3,340,113.3333,8.144528,102.1,3.704052,80,0.57735,114.34864,111287.6339
1996,1996G036,First time,2,206,103,1.414214,96.3,5.939697,80,1.979899,100.32192,101140.85
1996,1996G038,First time,4,352,88,21.2132,92.075,0.411299,80,0.989949,90.10418,86411.6
1996,1996G039,First time,3,231,77,18.19341,90.26667,0.251661,80,1.096966,85.73091473,75610.15
1996,1996G040,First time,3,316,105.3333,7.023769,103.7333,1.02632,80,0.2,118.2986127,103432.0339
1996,1996G044,First time,3,339,113,14.73092,101.9,0.556776,80,0.173205,113.86496,110960.35
1996,1996G045,First time,2,213,106.5,7.778175,109.6,0.848528,80,0.353553,132.48664,104577.675
1996,1996G046,First time,6,617,102.8333,27.41107,103.3333,1.169045,80,0.958471,117.3312527,100977.1589
1996,1996G048,First time,5,441,88.2,16.54388,93.12,0.511859,80,0.820366,92.631408,86607.99
1996,1996G050,First time,2,160,80,12.72792,108.25,0.353553,80,0.989949,129.2218,78556
1996,1996G051,First time,6,559,93.16667,8.863784,101.8333,0.471876,80,0.956382,113.7036527,91485.01161
1996,1996G052,First time,1,136,136,,107.4,,80,,127.16616,133545.2
1996,1996G053,First time,2,247,123.5,2.12132,100.2,1.131371,80,0.636396,109.75368,121270.825
1996,1996G054,First time,1,63,63,,96.4,,80,,100.56376,61862.85
1996,1996G056,First time,2,143,71.5,9.192388,101.85,0.777817,80,0.636396,113.74404,70209.425
1996,1996G057,First time,1,89,89,,95.9,,80,,99.35456,87393.55
1996,1996G058,First time,1,154,154,,105.2,,80,,121.84568,151220.3
1996,1996G059,First time,3,357,119,4.582576,97.83333,1.530795,80,2.594224,104.0301253,116852.05
1996,1996G060,First time,3,364,121.3333,19.65536,109.6,0.6,80,0.35,132.48664,119143.2339
1997,1993G004,Recurring,7,763,109,10.58301,95.78571,0.753721,80,1.048582,99.07816106,107032.55
1997,1993G016,First time,5,524,104.8,6.760178,105.5,1.17047,80,2.717904,122.5712,102908.36
1997,1993G029,Recurring,7,757,108.1429,11.15689,105.9571,1.021204,80,1.309489,123.6766506,106190.9207
1997,1993G058,Recurring,6,371,74.2,17.48428,93.38333,1.809328,80,0.629285,93.26824527,72860.69
1997,1993G073,Recurring,6,606,101,13.9714,101.9,0.45607,80,1.305374,113.86496,99176.95
1997,1993G074,Recurring,4,345,86.25,11.55783,100.9667,0.857645,80,0.579272,111.6078673,84693.1875
1997,1993G104,Recurring,2,185,92.5,14.84924,99.8,0,80,0,108.78632,90830.375
1997,1993G107,Recurring,6,668,111.3333,27.60193,98.65,0.725948,80,0.949561,106.00516,109323.7339
1997,1993G108,Recurring,4,424,106,9.899495,95.475,0.694622,80,0.873212,98.32674,104086.7
1997,1993G116,Recurring,8,941,117.625,12.04678,100.4,0.914955,80,1.820077,110.23736,115501.8688
1997,1994G006,Recurring,7,711,101.5714,8.202787,102.1143,3.033386,80,0.797615,114.3832231,99738.03623
1997,1994G016,Recurring,6,691,115.1667,8.727352,107.9833,0.760044,80,1.232883,128.5768127,113087.9411
1997,1994G017,Recurring,5,447,89.4,7.765307,98.54,0.733485,80,1.359044,105.739136,87786.33
1997,1994G025,Recurring,6,486,81,12.32883,93.66667,0.811583,80,1.352652,93.95347473,79537.95
1997,1994G032,Recurring,4,367,91.75,15.64981,102.125,0.85,80,1.377195,114.4091,90093.9125
1997,1994G038,Recurring,6,647,107.8333,9.968283,102.8667,0.950088,80,0.918695,116.2028273,105886.9089
1997,1994G040,Recurring,5,472,94.4,13.24009,101.92,0.884308,80,3.339461,113.913328,92696.08
1997,1994G048,Recurring,8,986,123.25,23.92697,102.525,0.846421,80,1.115796,115.37646,121025.3375
1997,1994G060,Recurring,7,841,120.1429,16.34451,104,0.439697,80,4.397239,118.9436,117974.3207
1997,1995G016,Recurring,3,446,148.6667,10.2632,112.6667,0.802081,80,0.52915,139.9031473,145983.2661
1997,1995G075,Recurring,6,713,118.8333,9.745084,103,0.73212,80,1.229634,116.5252,116688.3589
1997,1997G001,First time,1,104,104,,94.7,,80,,96.45248,102122.8
1997,1997G002,First time,3,268,89.33333,22.85461,99.2,1.252996,80,0.793725,107.33528,87720.86339
1997,1997G004,First time,1,96,96,,95,,80,,97.178,94267.2
1997,1997G005,First time,1,94,94,,99.9,,80,,109.02816,92303.3
1997,1997G006,First time,2,170,85,11.31371,101,2.404163,80,0.424264,111.6884,83465.75
1997,1997G007,First time,3,354,118,7,99.5,1.228821,80,4.796179,108.0608,115870.1
1997,1997G008,First time,1,60,60,,97.4,,80,,102.98216,58917
1997,1997G009,First time,4,409,102.25,12.84199,93.675,1.004573,80,2.234577,93.97362,100404.3875
1997,1997G010,First time,1,64,64,,93.3,,80,,93.06672,62844.8
1997,1997G011,First time,7,434,72.33333,21.17231,87.94286,0.86575,80,1.44453,80.11101262,71027.71339
1997,1997G012,First time,7,541,77.28571,8.788521,93.31429,0.885868,80,1.035788,93.10127894,75890.70293
1997,1997G013,First time,3,291,97,5.567764,97.9,2.080865,80,0.981495,104.19136,95249.15
1997,1997G014,First time,4,542,135.5,23.0579,103.6,0.454606,80,0.987843,117.97624,133054.225
1997,1997G015,First time,3,289,96.33333,4.725816,98.43333,1.40119,80,0.351188,105.4811653,94594.51339
1997,1997G016,First time,3,259,86.33333,10.01665,101.45,0.35,80,1.25,112.77668,84775.01339
1997,1997G017,First time,8,906,113.25,22.76432,102.2,0.875051,80,1.525732,114.59048,111205.8375
1997,1997G018,First time,2,176,88,0,106.85,1.767767,80,2.687006,125.83604,86411.6
1997,1997G019,First time,3,317,105.6667,9.865766,100.1,3.386739,80,1.452584,109.51184,103759.4161
1997,1997G020,First time,4,335,83.75,23.54251,95.275,0.838153,80,0.881287,97.84306,82238.3125
1997,1997G021,First time,5,242,60.5,14.93318,86.28,0.766159,80,2.324866,76.089552,59407.975
1997,1997G022,First time,7,774,110.5714,25.31045,102.1857,0.747058,80,1.467262,114.5558969,108575.5862
1997,1997G024,First time,1,130,130,,99.8,,80,,108.78632,127653.5
1997,1997G025,First time,4,406,101.5,11.90238,104,2.822528,80,0.316228,118.9436,99667.925
1997,1997G026,First time,9,727,80.77778,15.15567,97.43333,0.696419,80,0.846726,103.0627653,79319.74107
1997,1997G027,First time,5,475,95,5.830952,95.3,1.007472,80,0.864219,97.90352,93285.25
1997,1997G028,First time,8,815,101.875,11.12831,102.4625,0.673875,80,1.327457,115.22531,100036.1563
1997,1997G029,First time,7,717,102.4286,21.70912,111.9714,0.531395,80,1.269796,138.2216338,100579.7638
1997,1997G030,First time,5,659,131.8,9.757049,100.36,0.861974,80,1.497665,110.140624,129421.01
1997,1997G031,First time,6,525,87.5,7.007139,93.91667,0.587934,80,0.44121,94.55807473,85920.625
1997,1997G032,First time,4,379,94.75,16.66083,100.875,0.386221,80,0.678233,111.3861,93039.7625
1997,1997G033,First time,3,386,128.6667,9.609024,102.5333,1.305118,80,1.193035,115.3965327,126344.2661
1997,1997G034,First time,6,512,85.33333,12.02775,95.41667,1.411973,80,1.11475,98.18567473,83793.06339
1997,1997G035,First time,5,493,98.6,13.39029,102.18,0.697854,80,0.732803,114.542112,96820.27
1997,1997G036,First time,7,698,99.71429,16.19377,105.5429,0.574042,80,1.728886,122.6749494,97914.44707
1997,1997G037,First time,6,581,96.83333,4.070217,96.63333,0.711805,80,0.789092,101.1280453,95085.48839
1997,1997G038,First time,7,887,126.7143,15.70259,101.5,0.697615,80,1.082985,112.8976,124427.1069
1997,1997G039,First time,6,652,108.6667,12.42041,96.76667,0.786554,80,1.584508,101.4505147,106705.2661
1997,1997G040,First time,6,591,98.5,12.91124,99.75,1.162325,80,1.970787,108.6654,96722.075
1997,1997G041,First time,6,624,104,11.4717,93.65,0.432435,80,1.407717,93.91316,102122.8
1997,1997G042,First time,4,287,71.75,11.64403,92.325,0.434933,80,1.233896,90.70878,70454.9125
1997,1997G043,First time,6,528,88,10.35374,99.75,0.484768,80,0.87178,108.6654,86411.6
1997,1997G044,First time,6,354,88.5,1.290994,86.38333,0.426224,80,1.408072,76.33944527,86902.575
1997,1997G045,First time,2,121,60.5,7.778175,92.15,0.494975,80,0.212132,90.28556,59407.975
1997,1997G046,First time,5,458,91.6,12.48199,93.98,1.35536,80,0.846759,94.711232,89946.62
1997,1997G047,First time,5,642,128.4,15.7734,105.86,0.680441,80,1.428286,123.441824,126082.38
1997,1997G048,First time,5,444,88.8,21.52208,100.52,0.216795,80,0.817313,110.527568,87197.16
1997,1997G049,First time,3,253,84.33333,34.53018,95.43333,0.208167,80,0.43589,98.22596527,82811.11339
1997,1997G050,First time,5,455,91,8.916277,102.42,0.164317,80,1.055936,115.122528,89357.45
1997,1997G051,First time,2,237,118.5,2.12132,98.65,0.636396,80,0.424264,106.00516,116361.075
1997,1997G052,First time,3,243,81,27.83882,94.76667,0.46188,80,1.184624,96.61371473,79537.95
1997,1997G053,First time,3,244,81.33333,4.618802,94.23333,0.80829,80,0.378594,95.32388527,79865.26339
1997,1997G054,First time,2,220,110,4.242641,102,1.414214,80,0.424264,114.1068,108014.5
1997,1997G055,First time,2,195,97.5,7.778175,95.9,0.282843,80,0,99.35456,95740.125
1997,1997G056,First time,2,138,69,14.14214,97.85,0.070711,80,5.868986,104.07044,67754.55
1997,1997G060,First time,6,644,107.3333,8.710147,106.8833,0.886378,80,1.116094,125.9165727,105395.9339
1997,1997G061,First time,2,236,118,11.31371,97.55,0.070711,80,0.353553,103.34492,115870.1
1997,1997G062,First time,2,162,81,8.485281,95,0.424264,80,2.192031,97.178,79537.95
1997,1997G063,First time,6,537,89.5,16.77796,96.3,1.063955,80,1.080278,100.32192,87884.525
1997,1997G064,First time,3,302,100.6667,12.09683,99.06667,0.251661,80,0.750555,107.0128347,98849.66607
1998,1993G008,First time,6,496,82.66667,21.48178,101.5333,1.05767,80,1.621625,112.9781327,81174.53661
1998,1993G039,Recurring,8,823,102.875,23.90719,111.25,0.568205,80,1.811077,136.477,101018.1063
1998,1993G050,Recurring,10,972,97.2,20.78354,103.19,1.122943,80,2.556995,116.984696,95445.54
1998,1993G057,Recurring,9,793,88.11111,9.980537,104.1222,1.750555,80,1.215639,119.2391285,86520.70446
1998,1993G076,Recurring,5,459,91.8,7.362065,104.66,1.134901,80,4.866929,120.539744,90143.01
1998,1993G078,Recurring,7,617,88.14286,9.668309,101.8429,0.838366,80,0.730297,113.7268694,86551.88138
1998,1993G085,Recurring,1,135,135,,100,,80,,109.27,132563.25
1998,1993G096,Recurring,7,543,108.6,12.75931,100.8,0.568624,80,0.660447,111.20472,106639.77
1998,1993G111,Recurring,5,595,119,14.26534,101.62,0.990959,80,1.078425,113.187808,116852.05
1998,1994G010,Recurring,1,104,104,,110.8,,80,,135.38872,102122.8
1998,1994G032,Recurring,5,466,93.2,9.444575,103.28,0.672309,80,1.457738,117.202352,91517.74
1998,1994G051,Recurring,8,739,92.375,10.63602,95.25,0.853564,80,1.058891,97.7826,90707.63125
1998,1994G052,Recurring,5,657,131.4,9.607289,100.78,1.219426,80,0.861974,111.156352,129028.23
1998,1994G058,Recurring,8,692,86.5,16.84382,102.325,0.712641,80,1.184347,114.89278,84938.675
1998,1995G004,Recurring,8,877,109.625,20.21977,101.4,1.865476,80,1.204085,112.65576,107646.2688
1998,1995G013,Recurring,4,365,91.25,10.24288,107.15,1.126943,80,1.791647,126.56156,89602.9375
1998,1995G033,Recurring,5,497,99.4,10.76104,97.86,1.619568,80,1.050238,104.094624,97605.83
1998,1995G040,Recurring,4,339,84.75,27.93296,96.375,0.531507,80,0.644851,100.5033,83220.2625
1998,1995G048,Recurring,6,731,121.8333,17.17459,98,0.554977,80,0.874929,104.4332,119634.2089
1998,1995G053,Recurring,6,481,80.16667,15.28943,92.05833,0.773574,80,0.736277,90.06386527,78719.66161
1998,1995G056,Recurring,7,906,129.4286,25.72196,103.2143,1.093052,80,1.162919,117.0434631,127092.4138
1998,1995G093,Recurring,9,753,83.66667,18.18653,96.97778,1.005954,80,0.836826,101.9610632,82156.48661
1998,1995G095,Recurring,2,213,106.5,27.57716,101.85,0.919239,80,1.343503,113.74404,104577.675
1998,1995G101,Recurring,3,284,94.66667,4.50925,101.0667,0.832666,80,0.986577,111.8497073,92957.93661
1998,1995G103,Recurring,2,205,102.5,0.707107,103,0.424264,80,0.636396,116.5252,100649.875
1998,1995G104,Recurring,3,196,98,0,100.3,1.53948,80,0.80829,109.99552,96231.1
1998,1995G107,Recurring,4,322,80.5,6.244998,98.325,0.221736,80,0.655108,105.21918,79046.975
1998,1996G003,Recurring,8,901,112.625,16.97004,97.6625,1.53803,80,1.131923,103.61699,110592.1188
1998,1996G034,Recurring,6,538,107.6,16.48636,102.6667,0.877876,80,1.120268,115.7191473,105657.82
1998,1996G045,Recurring,6,739,123.1667,4.622409,110.1,1.354991,80,1.848964,133.69584,120943.5411
1998,1998G001,First time,5,602,120.4,7.635444,102.98,0.396232,80,0.747048,116.476832,118226.78
1998,1998G002,First time,6,504,84,13.69671,101.5167,1.298332,80,0.930412,112.9379873,82483.8
1998,1998G003,First time,7,578,96.33333,9.070097,99.48571,1.483721,80,1.404754,108.0262411,94594.51339
1998,1998G004,First time,3,169,84.5,12.02082,98,0.5,80,0.585947,104.4332,82974.775
1998,1998G005,First time,3,202,67.33333,8.082904,89.1,0.52915,80,0.5,82.90944,66117.96339
1998,1998G006,First time,9,638,79.75,23.33452,93.85556,0.922105,80,1.261943,94.4102863,78310.5125
1998,1998G007,First time,4,438,109.5,17.9722,97.3,1.194432,80,0.932291,102.74032,107523.525
1998,1998G008,First time,7,508,84.66667,5.785038,98.6,2.483948,80,0.855236,105.88424,83138.43661
1998,1998G009,First time,3,157,52.33333,2.516611,90.66667,1.443376,80,1.126943,86.69827473,51388.71339
1998,1998G010,First time,7,692,98.85714,24.31343,102.5,1.023067,80,1.105183,115.316,97072.76862
1998,1998G011,First time,5,483,96.6,11.17139,97.24,0.968504,80,0.45607,102.595216,94856.37
1998,1998G012,First time,1,87,87,,98.5,,80,,105.6424,85429.65
1998,1998G013,First time,2,126,63,7.071068,95.7,2.404163,80,2.687006,98.87088,61862.85
1998,1998G014,First time,6,546,91,19.04731,97.5,0.938083,80,1.758029,103.224,89357.45
1998,1998G015,First time,4,356,89,13.14027,105.65,0.58023,80,1.68003,122.93396,87393.55
1998,1998G016,First time,9,754,83.77778,18.38327,100.2,0.8544,80,1.0105,109.75368,82265.59107
1998,1998G017,First time,9,961,106.7778,21.98168,108.7778,1.374571,80,1.522425,130.4982315,104850.4607
1998,1998G018,First time,6,751,125.1667,5.56477,98.76667,1.109354,80,0.91433,106.2873147,122907.4411
1998,1998G019 ,First time,1,110,110,,101,,80,,111.6884,108014.5
1998,1998G020,First time,7,593,84.71429,20.10567,95.11429,0.524177,80,0.81416,97.45439894,83185.19707
1998,1998G021,First time,7,651,93,12.92285,102.3167,1.976037,80,0.727438,114.8727073,91321.35
1998,1998G022,First time,8,655,81.875,7.03943,97.525,0.808438,80,0.710005,103.28446,80397.15625
1998,1998G023,First time,6,527,105.4,19.88215,98.58333,1.026483,80,1.032796,105.8439253,103497.53
1998,1998G024,First time,8,838,104.75,27.68574,100.075,1.411939,80,1.249857,109.45138,102859.2625
1998,1998G025,First time,3,302,100.6667,3.511885,100.3667,0.635085,80,2.079263,110.1568273,98849.66607
1998,1998G026,First time,7,460,65.71429,6.993194,97.24286,1.569349,80,1.662328,102.6021326,64528.14707
1998,1998G028,First time,6,563,93.83333,16.3758,99.55,0.889382,80,0.545588,108.18172,92139.63839
1998,1998G029,First time,7,512,85.33333,25.46108,101.1714,0.760952,80,1.160049,112.1029138,83793.06339
1998,1998G030,First time,1,99,99,,98,,80,,104.4332,97213.05
1998,1998G031,First time,8,688,86,14.12192,103.7875,1.43471,80,0.957676,118.42969,84447.7
1998,1998G032,First time,2,156,78,12.72792,99.1,1.131371,80,1.06066,107.09344,76592.1
1998,1998G033,First time,4,410,102.5,11.44552,103.425,0.861684,80,2.894103,117.55302,100649.875
1998,1998G034,First time,1,122,122,,93.3,,80,,93.06672,119797.9
1998,1998G035,First time,5,413,82.6,21.72096,93.08,1.259762,80,1.703819,92.534672,81109.07
1998,1998G036,First time,4,283,70.75,17.82087,93.6,0.522813,80,0.745542,93.79224,69472.9625
1998,1998G037,First time,6,581,96.83333,15.71517,96.71667,1.016694,80,0.904802,101.3295947,95085.48839
1998,1998G038,First time,1,120,120,,103.5,,80,,117.7344,117834
1998,1998G039,First time,4,407,101.75,9.358597,100.725,0.846069,80,0.84212,111.02334,99913.4125
1998,1998G040,First time,1,85,85,,91.5,,80,,88.7136,83465.75
1998,1998G041,First time,4,226,75.33333,8.386497,103.35,0.122474,80,0.734847,117.37164,73973.56339
1998,1998G042,First time,1,47,47,,91.5,,80,,88.7136,46151.65
1998,1998G043,First time,4,390,97.5,24.8529,98.875,1.422146,80,1.831893,106.5493,95740.125
1998,1998G045,First time,4,319,79.75,21.5,96.125,1.506375,80,0.556028,99.8987,78310.5125
1998,1998G046,First time,5,464,116,16.99019,102.36,1.085357,80,1.820714,114.977424,113906.2
1998,1998G048,First time,2,167,83.5,16.26346,86.75,0.777817,80,1.202082,77.2262,81992.825
1998,1998G049,First time,1,122,122,,103.7,,80,,118.21808,119797.9
1998,1998G052,First time,1,96,96,,97.2,,80,,102.49848,94267.2
1998,1998G053,First time,1,106,106,,97.5,,80,,103.224,104086.7
1999, 1993G125,Recurring,1,88,88,,107.6,,80,,127.64984,86411.6
1999, 1999G042,First time,1,54,54,,96.5,,80,,100.8056,53025.3
1999, 1999G050,First time,1,83,83,,96.5,,80,,100.8056,81501.85
1999,1993G007,First time,5,592,118.4,19.5141,110.74,0.250998,80,1.48054,135.243616,116262.88
1999,1993G009,Recurring,5,548,109.6,20.45238,105.48,0.983362,80,1.218606,122.522832,107621.72
1999,1993G022,Recurring,1,101,101,,98.8,,80,,106.36792,99176.95
1999,1993G023,Recurring,5,531,106.2,7.259477,103.275,0.356195,80,0.901041,117.19026,104283.09
1999,1993G028,Recurring,9,1052,116.8889,23.70888,106.4333,0.863134,80,1.561872,124.8282927,114779.0554
1999,1993G030,Recurring,2,237,118.5,58.68986,107.5,0.141421,80,0.707107,127.408,116361.075
1999,1993G037,Recurring,3,202,67.33333,12.34234,96.86667,1.205543,80,1.212436,101.6923547,66117.96339
1999,1993G066,Recurring,5,428,85.6,13.93915,99.08,0.909395,80,0.972111,107.045072,84054.92
1999,1993G071,Recurring,6,508,84.66667,8.936815,106.4333,1.00929,80,1.825377,124.8282927,83138.43661
1999,1993G077,Recurring,7,667,95.28571,15.53184,99.57143,0.791021,80,1.670044,108.2335463,93565.80293
1999,1993G087,Recurring,3,238,79.33333,8.504901,92.76667,0.70946,80,1.106044,91.77691473,77901.36339
1999,1993G088,Recurring,6,417,83.4,14.87616,95.35,0.859651,80,0.758068,98.02444,81894.63
1999,1993G092,Recurring,7,914,130.5714,12.12239,94.3,0.957427,80,1.137039,95.48512,128214.5862
1999,1993G093,Recurring,2,156,78,1.414214,91.6,1.131371,80,1.414214,88.95544,76592.1
1999,1993G098,Recurring,4,370,92.5,13.40398,102.3,0.616441,80,1.476482,114.83232,90830.375
1999,1993G103,Recurring,7,674,96.28571,17.43286,97.71667,0.338707,80,0.288675,103.7479947,94547.75293
1999,1993G105,Recurring,2,242,121,0,99.95,0.353553,80,0.212132,109.14908,118815.95
1999,1993G109,Recurring,5,324,64.8,12.3774,89.68,0.460435,80,1.196662,84.312112,63630.36
1999,1993G112,Recurring,6,835,139.1667,16.00521,108.7333,0.90037,80,0.479236,130.3906127,136654.7411
1999,1993G116,Recurring,7,767,109.5714,11.47253,100.1857,0.467007,80,0.515937,109.7190969,107593.6362
1999,1993G122,Recurring,5,491,98.2,15.56278,100.2,0.717635,80,3.755929,109.75368,96427.49
1999,1993G125,Recurring,6,526,105.2,9.628084,105.5667,1.489519,80,0.983192,122.7325073,103301.14
1999,1993G129,Recurring,2,202,101,9.899495,97.05,0.494975,80,0.494975,102.13572,99176.95
1999,1993G130,Recurring,1,90,90,,96.5,,80,,100.8056,88375.5
1999,1994G019,Recurring,7,564,80.57143,15.52264,90.74286,0.955436,80,1.148083,86.88253262,79117.11569
1999,1994G029,Recurring,5,343,68.6,15.46932,96.58,1.080278,80,1.239758,100.999072,67361.77
1999,1994G046,Recurring,3,272,90.66667,2.886751,102.1,1.153256,80,0.665833,114.34864,89030.13661
1999,1994G051,Recurring,6,483,80.5,17.91926,94.56667,1.283225,80,1.489183,96.13003473,79046.975
1999,1994G063,Recurring,8,867,108.375,16.23873,110.35,0.921179,80,1.307055,134.30044,106418.8313
1999,1995G001,Recurring,4,378,94.5,20.42058,97.575,0.537742,80,0.434933,103.40538,92794.275
1999,1995G020,Recurring,8,596,74.5,14.78416,92.65,0.838366,80,0.945289,91.49476,73155.275
1999,1995G023,Recurring,3,199,66.33333,9.504385,94.46667,3.544479,80,1.389244,95.88819473,65136.01339
1999,1995G029,Recurring,3,272,90.66667,11.01514,104.9,1.276715,80,1.24231,121.12016,89030.13661
1999,1995G032,Recurring,4,379,94.75,7.588368,109.425,1.117661,80,1.224745,132.06342,93039.7625
1999,1995G038,Recurring,6,568,94.66667,5.609516,99.7,1.056409,80,1.336663,108.54448,92957.93661
